2014/05/22,2134.09,2160.91,2128.86,2130.87,46252736,39227551744.00
2014/05/23,2130.77,2148.58,2128.66,2148.41,37623105,32420020224.00
2014/05/26,2161.89,2165.42,2147.45,2155.98,39550656,37788483584.00
2014/05/27,2154.40,2160.03,2145.75,2147.28,35897171,32374255616.00
2014/05/28,2147.47,2171.17,2142.01,2169.35,50056260,45627621376.00
2014/05/29,2171.26,2178.09,2154.93,2155.16,44891556,41076912128.00
2014/05/30,2156.38,2166.91,2146.22,2156.46,43923863,39769198592.00
2014/06/03,2157.64,2169.00,2149.29,2149.92,41982954,37906227200.00
2014/06/04,2149.41,2149.45,2117.31,2128.27,41817249,35607023616.00
2014/06/05,2126.61,2150.93,2123.52,2150.60,36477424,33050775552.00
2014/06/06,2149.21,2149.78,2123.98,2134.72,35738058,32415598592.00
2014/06/09,2128.23,2153.90,2126.67,2134.28,39311060,35326730240.00
2014/06/10,2138.67,2161.53,2132.45,2161.27,50507902,44416139264.00
2014/06/11,2156.15,2163.61,2152.08,2160.77,42563718,37311082496.00
2014/06/12,2156.76,2160.99,2148.41,2153.41,43025843,37252042752.00
2014/06/13,2150.99,2183.65,2150.57,2176.24,59252876,51765510144.00
2014/06/16,2176.44,2196.34,2174.28,2191.86,63296875,56904298496.00
2014/06/17,2185.68,2185.68,2168.45,2169.67,49933665,46244978688.00
2014/06/18,2169.25,2172.55,2158.50,2160.24,49463897,42538094592.00
2014/06/19,2161.43,2166.41,2119.50,2126.91,53162645,46029746176.00
2014/06/20,2124.96,2137.03,2120.81,2136.73,42393719,35425714176.00
2014/06/23,2137.93,2147.23,2132.45,2134.11,41179258,37112430592.00
2014/06/24,2131.69,2145.21,2130.29,2144.82,40164356,38778507264.00
2014/06/25,2141.73,2141.73,2126.03,2133.37,37666100,33809315840.00
2014/06/26,2135.16,2151.11,2134.89,2149.08,44351166,40601837568.00
2014/06/27,2146.37,2159.53,2138.93,2150.26,52722896,45525671936.00
2014/06/30,2152.31,2168.22,2152.31,2165.12,54304188,50277572608.00
2014/07/01,2169.20,2171.15,2157.13,2164.56,53323100,49936285696.00
2014/07/02,2164.00,2171.51,2155.61,2170.87,59685501,53273657344.00
2014/07/03,2169.00,2184.96,2164.84,2180.19,63690690,56024940544.00
2014/07/04,2180.45,2183.80,2174.07,2178.70,52851106,47990034432.00
2014/07/07,2178.55,2186.20,2171.08,2176.29,50242334,47663878144.00
2014/07/08,2174.83,2180.78,2163.36,2180.47,50743599,46017265664.00
2014/07/09,2178.14,2178.51,2148.26,2148.71,62022046,58980249600.00
2014/07/10,2146.60,2151.77,2139.52,2142.85,55732497,50931666944.00
2014/07/11,2136.32,2154.74,2134.79,2148.01,61374274,51551825920.00
2014/07/14,2149.54,2171.90,2145.28,2171.76,66158863,60467089408.00
2014/07/15,2170.09,2176.27,2165.21,2174.98,71815694,64304873472.00
